name,latitude,longitude,color,family,subgroup,country
Arabic_Syrian [apc],33,37,#AD994A,Afro-Asiatic,Semitic,Syria
Arabic_Ta'izzi_Adeni [acq],11.502,43,#888047,Afro-Asiatic,Semitic,Djibouti
Arabic_Tillo [arb-4],37.95,42.013,#ABAB49,Afro-Asiatic,Semitic,Turkey
Arabic_Traras-Msirda [ary-4],35.18,-1.65,#686D5D,Afro-Asiatic,Semitic,Algeria
Arabic_Tunisian [aeb],36,10,#AD9B47,Afro-Asiatic,Semitic,Tunisia
Arabic_Wadi Mousa [ajp-2],30.32,35.48,#AA6C5B,Afro-Asiatic,Semitic,Jordan
Arabic_Yemeni [jye-2],14,47,#8F7A47,Afro-Asiatic,Semitic,Yemen
Arabic_Yemeni_Hadhrami [ayh],16.67,49.5,#9C7B4B,Afro-Asiatic,Semitic,Yemen
Arabic_Yemeni_Tihamiyya [arb-6],13.083,43.833,#877A46,Afro-Asiatic,Semitic,Yemen
Arabic_Yemeni_Zabidi [acq-2],14.2,43.317,#9D8049,Afro-Asiatic,Semitic,Yemen
Arabic; North Israel Bedouin [ajp-4],32.83,35.33,#B8A24B,Afro-Asiatic,Semitic,Israel
Aragonese [arg],41,-1,#676873,Indo-European,Romance,Spain
Araki [akr],-15.629,166.957,#586084,Oceanic,Southern Oceanic,Vanuatu
Arakmbut [hug],-13.27,-71.21,#625195,Harakmbet,Harakmbut,Peru
Aralle-Tabulahan [atq],-2.756,119.203,#6E4E8B,Malayo-Polynesian,Greater South Sulawesi,Indonesia-Sulawesi
Arammba [stk],-8.25,141.5,#B1819E,South New Guinea,East Morehead,Papua New Guinea
Arandai [jbj],-2.17,133,#7B4983,Trans New Guinea,South Birds Head,Indonesia-Papua
Aranese [oci-4],42.7,0.795,#AE987D,Indo-European,Romance,Spain
Araona [aro],-12.333,-67.75,#98516A,Tacanan,Takanik-Chamik,Bolivia
Arapaho [arp],39.565,-105.345,#A73978,Algic,Algonquian,USA
Arapesh_Muhiang [aoj],-3.564,142.9,#985863,Torricelli,Kombio-Arapesh,Papua New Guinea
Arara_do_Acre [adc],-8.841,-72.315,#8F4572,Panoan,Southern Panoan,Brazil
Arara_do_Mato_Grosso [axg],-9.5,-60,#9D7A9A,Arara_do_Mato_Grosso,,Brazil
Arara_do_Para [aap-2],-4.24,-53.34,#3D5D8B,Cariban,Pekodian,Brazil
Arára_Pará [aap],-4.2422,-53.3745,#3D6087,Cariban,Pekodian,Brazil
Araucanian lg [arn-2],-43,-73.5,#52A277,Araucanian,,Chile
Arawak [arw],5.64,-56.92,#83478C,Arawak,Northern Maipuran,Guyana
Araweté [awt],-4.142017,-52.416914,#6F4180,Tupian,Tupi-Guarani,Brazil
Arbanasi [aln-3],44.11,15.23,#AC9192,Indo-European,Albanian,Croatia
Arbëresh [als-2],37.995,13.283,#B7B568,Indo-European,Albanian,Italy
Arbëresh Kundisa [als-10],37.73,13.18,#AAAC68,Indo-European,Albanian,Italy
Arbëresh_Pianese [als-8],37.8,12.8,#A0B069,Indo-European,Albanian,Italy
Arbore [arv],4.92,36.8,#B58F94,Afro-Asiatic,Cushitic,Ethiopia
Archi [aqc],42.07,46.86,#BD9D30,Nakh-Daghestanian,Lezgic,Russia
Arctic Bay_Inuit [ikt],73.036,-85.15,#735860,Eskimo-Aleut,Eskimo,Canada
Are [mwc],-9.67,150,#754479,Oceanic,Western Oceanic,Papua New Guinea
Are'are [alu],-9.342,161.203,#6E3E83,Oceanic,Southeast Solomonic,Solomons
Arem [aem],18.15,105.5,#BBBCAB,Austroasiatic,Vietic,Laos
Argobba [agj],10.66,39.76,#B28172,Afro-Asiatic,Semitic,Ethiopia
Arguni [agf],-2.667,132.5,#649493,Malayo-Polynesian,Eastern Malayo-Polynesian,Indonesia-Papua
Ari [aac],-7.916,142.34,#743C8B,Papuan Gulf,Gogodala-Suki,Papua New Guinea
Aribwatsa [laz],-6.667,146.917,#705E7E,Oceanic,Western Oceanic,Papua New Guinea
Aribwaungg [ylu],-6.592,146.874,#B27F78,Oceanic,Western Oceanic,Papua New Guinea
Arifama-Miniafia [aai],-9.142,149.279,#7E3688,Oceanic,Western Oceanic,Papua New Guinea
Arikapu [ark],-13,-62.5,#814C91,Macro-Je,Jabutí,Brazil
Arikara [ari],40,-97,#8D3873,Caddoan,Northern Caddoan,USA
Aringa [luc],3,31,#B8A2AA,Nilo-Saharan,Central Sudanic,Uganda
Aritinngithigh [rrt],-13,141.67,#36A387,Pama-Nyungan,Paman,Australia
Arizona Tewa [tew],35.8,-110.4,#B9658B,Kiowa-Tanoan,Tewa,USA
Armenian [hye],40,45,#B37E63,Indo-European,Armenian,Armenia
Armenian_Agulis [hye-5],38.95,45.98,#B37F63,Indo-European,Armenian,Azerbaijan
Armenian_Aslanberg [hye-9],41.2,30.5,#B86B6D,Indo-European,Armenian,Turkey
Armenian_Kharpert [hye-8],38.67,39.22,#B37F63,Indo-European,Armenian,Armenia
Armenian_Khodorjur [hye-4],40.73,41.2,#BC756D,Indo-European,Armenian,Turkey
Armenian_Malatya [hye-7],38.35,38.3,#C16C78,Indo-European,Armenian,Turkey
Armenian_Sebastia [hye-6],39.75,37.02,#B67A6B,Indo-European,Armenian,Armenia
Armenian_Van [hye-10],38.49,43.38,#A97562,Indo-European,Armenian,Turkey
Armenian_Western [hye-2],40,40,#C16A78,Indo-European,Armenian,Turkey
Armenian_Yerevan [hye-11],40.18,44.52,#B67666,Indo-European,Armenian,Armenia
Aromanian [rup],42,23,#BD7071,Indo-European,Romance,Bulgaria
Aromanian-2 [rup-2],39.77,21.1,#AFA47E,Indo-European,Romance,Greece
Arop-Lokep [apr],-5.333,147.083,#655E96,Oceanic,Western Oceanic,Papua New Guinea
Arosi [aia],-10.333,161.5,#74567C,Oceanic,Southeast Solomonic,Solomons
Arpitan [frp-3],45.17,5.72,#A7A48F,Indo-European,Romance,France
Arrernte_Central [are],-22.85,133.7,#0FAF64,Pama-Nyungan,Arandic,Australia
Arrernte_Eastern [are-2],-23.292,134.445,#12BC78,Pama-Nyungan,Arandic,Australia
Arrernte_Mparntwe [aer],-24,136,#13B66E,Pama-Nyungan,Arandic,Australia
Arrernte_Pertame [xxx-57],-24.5,132,#0FBC77,Pama-Nyungan,Arandic,Australia
Arta [atz],16.42,121.66,#5B667D,Malayo-Polynesian,Philippines,Philippines
Arutani [atx],4.07,-62.87,#7A417A,Arutani–Sape,,Brazil
Arvanitika [als-3],38.42,23.08,#ADB287,Indo-European,Albanian,Greece
As [asz],-0.722,131.787,#7B4B89,Malayo-Polynesian,Eastern Malayo-Polynesian,Indonesia-Papua
Asaro_Upper [aso],-5.967,145.292,#A04F83,Trans New Guinea,Morobe-Eastern Highlands,Papua New Guinea
Asharon [acz],10.8,30.3,#58A597,Talodi-Heiban,Talodi,Sudan
Ashe [ahs],9.37,7.39,#AD91A3,Niger-Kongo,Atlantic-Congo,Nigeria
