name,latitude,longitude,color,family,subgroup,country
Kwanga [kwj],-3.664,142.784,#E9E0CD,Sepik,Nukuma,N Coast New Guinea
Kwangari [kwn],-18.5,20,#C6DCE7,Niger-Kongo,Zone K30,S Africa
Kwanja [knp],6.3,11.69,#AF893D,Niger-Kongo,Mambiloid,African Savannah
Kwanyama [kua],-17.72,16.58,#D2BD92,Niger-Kongo,Zone R20,S Africa
Kwara'ae [kwf],-8.65,160.744,#E9E0CD,Austronesian,Southeast Solomonic,Oceania
Kwarandzyey [kcy],29.405,-3.255,#156898,Nilo-Saharan,Songhai,N Africa
Kwasio [nmg-4],2.85,11.45,#CDB583,Niger-Kongo,Zone A80,African Savannah
Kwatay [cwt],12.33,-16.8,#A27622,Niger-Kongo,North-Central Atlantic,African Savannah
Kwaya [kya],-1.81,33.71,#CFB98B,Niger-Kongo,Zone E20,S Africa
Kwaza [xwa],-12,-60.5,#DCCBA7,Kwaza,Kwaza,NE South America
Kweni [goa],7.428,-6.049,#A88030,Mande,Eastern Mande,African Savannah
Kwerba [kwe],-2.167,138.5,#EDECE5,Tor-Kwerba,Nuclear Kwerba,N Coast New Guinea
Kwerba_Mamberamo [xwr],-2.561,138.439,#D5E4EB,Tor-Kwerba,Nuclear Kwerba,Interior New Guinea
Kwere [cwe],-6.51,38.44,#E2D4B7,Niger-Kongo,Zone G10,S Africa
Kwese [kws],-5.6,18.58,#A88030,Niger-Kongo,Zone L10,S Africa
Kwini [gww],-14.333,126.75,#ECE4D3,Worrorran,Worrorran,N Australia
Kwomtari [kwo],-3.635,141.398,#CDB583,Kwomtari,Kwomtari,N Coast New Guinea
Kyãk [bka],9.52,11.28,#C1A467,Niger-Kongo,Mbum-Day,African Savannah
Kyaka_Enga [kyc],-5.5,144.083,#A57B29,Trans New Guinea,Engan,Interior New Guinea
Kyana [ala],8.5,8.56,#C9B07D,Niger-Kongo,Idomoid,African Savannah
Kyenga [tye],11.6,3.59,#B28E44,Mande,Eastern Mande,African Savannah
Kỳikatêjê [gvp-3],-8.97,-48.17,#E2D4B7,Macro-Je,Je,NE South America
Kyirong_Tibetan [bod-3],28.4,85.2,#D8C6A0,Tibeto-Burman,Tibetan,Indic
Kyrgyz [kir],42,75,#EDEAE0,Turkic,Common Turkic,Inner Asia
Kyrgyz_Western [kir-2],40.5,69.5,#EAEDE9,Turkic,Common Turkic,Inner Asia
La-rGyap Tibetan [bod],29.24,91.77,#C7AC75,Tibeto-Burman,Tibetan,Inner Asia
Laadi [ldi],-4.25,14.9,#BA9A59,Niger-Kongo,Zone H10,S Africa
Laal [gdm],10,17.67,#B5924B,Laal,Laal,African Savannah
Laalaa [cae],13.77,-13.67,#B5924B,Niger-Kongo,North-Central Atlantic,African Savannah
Laang [kys],3.045,114.85,#E7DCC5,Austronesian,North Borneo,Southeast Asia-Island
Laarim [ldi-2],-4.5,14.5,#C7AC75,Niger-Kongo,Zone R20,S Africa
Laba_Miao [hsn-13],25.8,105,#C1A467,Tibeto-Burman,Xiang,Southeast Asia-mainland
