name,latitude,longitude,color,family,subgroup,country
Ansus [and],-1.73,135.806,#BB6171,Malayo-Polynesian,Eastern Malayo-Polynesian,Indonesia-Papua
Antakarinya [ant],-27.11,134.85,#46983B,Pama-Nyungan,Wati,Australia
Añun [pbg],11,-71.62,#743190,Arawak,Northern Maipuran,Venezuela
Anyin [any],5.9,-2.9,#CC8187,Niger-Kongo,Atlantic-Congo,Côte d'Ivoire
Apache_Western [apw],33.9,-109.55,#8482BD,Dene-Yeniseic,Na-Dene,USA
Apalai [apy],0,-54,#4D5E98,Cariban,Apalai,Brazil
Apatani [apt],27.4,93.8,#9AD375,Tibeto-Burman,Macro-Tani,India
Apinaye [apn],-6.25,-48,#BC936E,Macro-Je,Je,Brazil
Apma [app],-15.775,168.158,#9F4E76,Oceanic,Southern Oceanic,Vanuatu
Apurinã [apu],-9,-67,#764486,Arawak,Southern Maipuran,Brazil
Arabana [ard],-28,137,#4B8834,Pama-Nyungan,Karnic,Australia
Arabela [arl],-2,-75.17,#47969A,Zaparoan,Iquito-Arabela,Peru
Arabic [arb],30,42,#6F1EA4,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Abha [acw-2],18.22,42.51,#8120A4,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Afghanistan [acm-3],36.7,67.12,#5B8AA3,Afro-Asiatic,Semitic,Afghanistan
Arabic_Attuwair [acw-3],29.9,40.1,#7D16A2,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Baghdad [acm-4],33.33,44.38,#7456AE,Afro-Asiatic,Semitic,Iran
Arabic_Basra [acm],30.5,47.825,#7D4FB6,Afro-Asiatic,Semitic,Iraq
Arabic_Bukhara [abh],39.76,64.42,#5E80A9,Afro-Asiatic,Semitic,Uzbekistan
Arabic_Coastal-Dhofari [acx],20.7,58.2,#7D22A2,Afro-Asiatic,Semitic,Oman
Arabic_Egyptian [arz],30,30,#8B2EA0,Afro-Asiatic,Semitic,Egypt
Arabic_Faifa [jye-3],17.25,43.1,#902099,Afro-Asiatic,Semitic,Yemen
Arabic_Gulf [afb],24,54,#8F3DAA,Afro-Asiatic,Semitic,United Arab Emirates
Arabic_Harb [acw],25.81,42.87,#8931AC,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Khawetna [arb-3],36.42,41.225,#7D41B0,Afro-Asiatic,Semitic,Turkey
Arabic_Khuzestan [acm-2],31.33,48.69,#812DA8,Afro-Asiatic,Semitic,Iran
Arabic_Moroccan [ary],34,-7,#7A19A5,Afro-Asiatic,Semitic,Morocco
Arabic_Muscat [acx-2],23.63,58.55,#7A38AF,Afro-Asiatic,Semitic,Oman
Arabic_Qatari [afb-3],25.3,51.52,#8C2DA3,Afro-Asiatic,Semitic,Qatar
Arabic_Sa'idi [aec],25,32.75,#852695,Afro-Asiatic,Semitic,Egypt
Arabic_Sason [arb-2],38.333,41.42,#6F5BAA,Afro-Asiatic,Semitic,Turkey
Arabic_Sudanese [apd-2],15.5,32.56,#9337AA,Afro-Asiatic,Semitic,Sudan
Arabic_Syrian [apc],33,37,#801CA6,Afro-Asiatic,Semitic,Syria
Arabic_Tillo [arb-4],37.95,42.013,#824EB9,Afro-Asiatic,Semitic,Turkey
Arabic_Tunisian [aeb],36,10,#7A24B1,Afro-Asiatic,Semitic,Tunisia
Arabic_Wadi Mousa [ajp-2],30.32,35.48,#871B97,Afro-Asiatic,Semitic,Jordan
Arabic_Yemeni [jye-2],14,47,#7B239B,Afro-Asiatic,Semitic,Yemen
Arakmbut [hug],-13.27,-71.21,#317680,Harakmbet,Harakmbut,Peru
Arammba [stk],-8.25,141.5,#91C182,South New Guinea,East Morehead,Papua New Guinea
Arandai [jbj],-2.17,133,#57C285,Trans New Guinea,South Birds Head,Indonesia-Papua
Araona [aro],-12.333,-67.75,#4B909C,Tacanan,Araona-Tacana,Bolivia
Arára_Pará [aap],-4.2422,-53.3745,#50526D,Cariban,Pekodian,Brazil
Arawak [arw],5.64,-56.92,#708094,Arawak,Northern Maipuran,Guyana
Arbëresh [als-2],37.995,13.283,#B17598,Indo-European,Albanian,Italy
