name,latitude,longitude,color,family,subgroup,country
Mohave [mov],34.67,-114.58,#5241AC,Yuman-Cochimi,Yuman,USA
Jamul Tiipay [dih-2],32.17,-116.5,#6F51AA,Yuman-Cochimi,Yuman,USA
Dutch [nld],52,7,#73A814,Indo-European,Germanic,Netherlands
Pashto [pst],35,65,#4D894F,Indo-European,Indo-Iranian,Afghanistan
Tuscarora [tus],36,-77.5,#8D3C87,Iroquoian,Northern,USA
Karok [kyh],41.67,-123,#50427D,Karok,NA,USA
||Ana [gnk-2],-22.2,22.4,#6D8453,Khoe,Khoe,Botswana
Nama [naq],-24,18,#619150,Khoe,Khoe,Botswana
Sandawe [sad],-5.22,35.43,#675E93,Khoe,Khoe,Tanzania
Kiwai [kjd],-8.583,143.25,#646878,Kiwaian,NA,Papua New Guinea
Kimaama [kig],-8,138.883,#9585D8,Trans New Guinea,Kayagar-Kolopom,Indonesia
Kusunda [kgg],28.33,83.1,#629795,Kusunda,NA,Nepal
Kwaza [xwa],-12,-60.5,#5A4E9A,Kwaza,NA,Brazil
Yimas [yee],-4.68,143.543,#4D3274,Lower Sepik-Ramu,Lower Sepik,Papua New Guinea
Kire [geb],-4.417,144.75,#59B3B7,Lower Sepik-Ramu,Ramu,Papua New Guinea
Canela-Krahô [ram],-6.5,-45,#927BAD,Macro-Je,Je,Brazil
Kaingang [kgp],-22,-48,#82C0B7,Macro-Je,Je,Brazil
Wichí [mzh],-22.5,-62.583,#9D5670,Matacoan,Mataco,Argentina
Tz'utujil [tzj],14.5,-91.25,#BD4B3C,Mayan,Quiche-Mam,Guatemala
Yucatec [yua],21,-89,#AF4B5B,Mayan,Yucatecan,Mexico
Miskito [miq],14.1,-83.6,#5E8093,Misumalpan,NA,Nicaragua
Zoque [zoh],17.3,-93.3,#746F6A,Totozoquean-Chitimacha,Totozoquean,Mexico
Pirahã [myp],-7.33,-62,#6976C2,Mura,NA,Brazil
Choctaw [cho],32.25,-88.5,#5F3BB0,Muskogean,Western,USA
Koasati [cku],34.83,-85.17,#4B49AE,Muskogean,Eastern,USA
Chipewyan [chp],59,-106,#8043B3,Dene-Yeniseic,Na-Dene,Canada
Hupa [hup],41.08,-123.67,#744C97,Dene-Yeniseic,Na-Dene,USA
Koyukon [koy],65,-155,#7241AB,Dene-Yeniseic,Na-Dene,USA
Navajo [nav],36.17,-108,#7C489A,Dene-Yeniseic,Na-Dene,USA
Sarcee [srs],52.5,-116,#715C98,Dene-Yeniseic,Na-Dene,Canada
Slavey [xsl],61.67,-114,#8058AA,Dene-Yeniseic,Na-Dene,Canada
Tanacross [tcb],63.5,-143.5,#7A3E96,Dene-Yeniseic,Na-Dene,USA
Chechen [che],43.13,45.54,#238472,Nakh-Daghestanian,Nakh,Russia
Nambikwara [nab],-13,-59.5,#4A388B,Nambikwara,NA,Brazil
Natchez [ncz],31.75,-91.33,#5321AF,Natchez,NA,USA
Lingala [lin],1,18.5,#C03978,Niger-Kongo,Atlantic-Congo,Democratic Republic of the Congo
Pare [asa],-4,36.5,#C8385F,Niger-Kongo,Atlantic-Congo,Tanzania
Kana [ogo],4.75,6.5,#B78A5B,Niger-Kongo,Atlantic-Congo,Nigeria
Kolokuma [ijc],4.92,5.67,#46758B,Ijoid,Ijo,Nigeria
Gã [gaa],5.67,-0.17,#A96F8E,Niger-Kongo,Atlantic-Congo,Ghana
Bambara [bam],12.5,-7.5,#849A80,Mande,Central-West,Mali
Ik [ikx],3.75,34.17,#717A53,Nilo-Saharan,Kuliak,Uganda
Karimojong [kdj],3,34.17,#BD456E,Nilo-Saharan,Nilotic,Uganda
Lango [laj],2,33,#C24D63,Nilo-Saharan,Nilotic,Uganda
Nubian_Kunuz [kzh-2],23,33,#365B91,Nilo-Saharan,Nubian,Egypt
Kanuri [knc],11.25,14.25,#5A556F,Nilo-Saharan,Saharan,Cameroon
Shabo [sbf],7.2,36.25,#427775,Shabo,NA,Ethiopia
Nivkh [niv],53.333,142,#5C7EAC,Chukotko-Kamchatkan,Nivkh,Russia
Siuslaw [sis],44,-124,#5F7B26,Oregon Coast,NA,USA
Zapotec [zai],16.5,-95,#D13865,Otomanguean,Zapotecan,Mexico
Yagua [yad],-3.5,-72,#8A6163,Yagua,NA,Peru
Nisenan [nsz],39.33,-120.83,#33978B,Maiduan,NA,USA
Miwok [skd],37.5,-120,#47723A,Miwok,Eastern,USA
Gitksan [git],55.33,-127.75,#936261,Tsimshian,NA,Canada
Nisgha [ncg],55,-130,#A2515C,Tsimshian,NA,Canada
Sm'algyax [tsi],52.5,-129,#976054,Tsimshian,NA,USA
Sáliba [slc],6,-67.5,#5D6E91,Sáliba-Piaroa,NA,Colombia
Salinan [sln],36,-121,#6B315F,Salinan,NA,USA
Halkomelem [hur],49.5,-121.85,#83253F,Salish,Coast,Canada
Coeur d'Alene [crd],47.33,-117,#9A4258,Salish,Interior,USA
Anggor [agg],-3.667,141.167,#656ACB,Trans New Guinea,Border,Papua New Guinea
Awtuw [kmn],-3.5,141.917,#4E8E9C,Sepik,Ram,Papua New Guinea
Alamblak [amp],-4.667,143.25,#605E72,Sepik,Sepik Hill,Papua New Guinea
Yessan-Mayo [yss],-4.083,142.583,#31C386,Sepik,Tama,Papua New Guinea
Abau [aau],-4,141.167,#8C98C3,Sepik,Abau,Papua New Guinea
