Language_name	Family_name	subfamily_name	genus_name	status	dot_color	label_color	latitude	longitude
Tasmate	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-15.0792	166.664
Tatar	Turkic			definitely endangered	#EDED21	#EDED21	55	50
Tatana	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	5.49808	115.553
Tataltepec Chatino	Otomanguean		Zapotecan	unknown/safe	#A9A9A9	#A9A9A9	16.2963	-97.5311
Tatuyo	Tucanoan			definitely endangered	#EDED21	#EDED21	0.55582	-70.5327
Tauade	Goilalan			unknown/safe	#A9A9A9	#A9A9A9	-8.3486	147.094
Taulil	Taulil-Butam			vulnerable	#CBCB65	#CBCB65	-4.44425	152.095
Taungyo	Sino-Tibetan			unknown/safe	#A9A9A9	#A9A9A9	20.4104	96.7401
Taupota	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-10.2275	150.373
Tausug	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	5.12236	118.88
Tause	Lakes Plain			vulnerable	#CBCB65	#CBCB65	-2.8406	136.899
Taushiro				critically endangered	#FF6500	#FF6500	-3.22497	-75.5603
Tauya	Nuclear Trans New Guinea			unknown/safe	#A9A9A9	#A9A9A9	-5.74255	145.366
Taveta	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-3.41822	37.7061
Tavoyan	Sino-Tibetan			unknown/safe	#A9A9A9	#A9A9A9	14.1078	98.194
Tavringer Romani	Mixed Language			extinct	#FF0000	#FF0000	62.2313	14.4036
Tawara	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-16.0167	31.621
Tawala	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-10.3115	150.644
TawandÃª	Nambiquaran			vulnerable	#CBCB65	#CBCB65	-11.784632	-60.535032
Tawallammat Tamajaq	Afro-Asiatic			unknown/safe	#A9A9A9	#A9A9A9	13.9878	4.47692
Tawoyan	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-1.30017	115.204
Taworta	Lakes Plain			vulnerable	#CBCB65	#CBCB65	-3.43455	139.061
Laamtuk Thet	Sino-Tibetan			unknown/safe	#A9A9A9	#A9A9A9	22.4996	94.0957
Tayabas Ayta near Lucena City in Western Quezon	Unattested			extinct	#FF0000	#FF0000	16.3171	121.293
Tayart Tamajeq	Afro-Asiatic			vulnerable	#CBCB65	#CBCB65	16.9232	7.6743
Tay Boi	Pidgin			extinct	#FF0000	#FF0000	13.8962	108.257
Tay Khang	Tai-Kadai			unknown/safe	#A9A9A9	#A9A9A9	18.6624	104.367
Tayo	Indo-European			unknown/safe	#A9A9A9	#A9A9A9	-22.2277	166.546
TÃ y Sa Pa	Tai-Kadai			unknown/safe	#A9A9A9	#A9A9A9	22.295	103.805
TÃ y Tac	Tai-Kadai			unknown/safe	#A9A9A9	#A9A9A9	21.3831	104.008
TÃ y	Tai-Kadai			unknown/safe	#A9A9A9	#A9A9A9	21.6448	106.167
Sud Oranais-Gourara	Afro-Asiatic			severely endangered	#FFCB00	#FFCB00	29.1107	0.01992
Tboli	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	6.20377	124.538
Tchitchege	Atlantic-Congo			definitely endangered	#EDED21	#EDED21	-2.03393	13.6001
Tchumbuli	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	8.43449	2.55627
Teanu	Austronesian	Eastern Malayo-Polynesian	Oceanic	definitely endangered	#EDED21	#EDED21	-11.6752	166.868
Tebul Ure Dogon	Dogon			unknown/safe	#A9A9A9	#A9A9A9	14.66	-3.1
TecpatlÃ¡n Totonac	Totonacan			unknown/safe	#A9A9A9	#A9A9A9	20.2957	-97.8436
Tedaga	Saharan			unknown/safe	#A9A9A9	#A9A9A9	18.0426	14.7717
Tedim Chin	Sino-Tibetan	Tibeto-Burman	Kuki-Chin	unknown/safe	#A9A9A9	#A9A9A9	23.6079	93.519
Tee	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	4.73213	7.37553
TÃ©Ã©n	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	9.84556	-3.71183
Tefaro	Geelvink Bay			unknown/safe	#A9A9A9	#A9A9A9	-2.35042	136.753
Tegali	Rashad			unknown/safe	#A9A9A9	#A9A9A9	11.9523	31.1112
Tehit	West Bird's Head			unknown/safe	#A9A9A9	#A9A9A9	-1.51049	131.985
Tehuelche	Chonan			extinct	#FF0000	#FF0000	-47.5796	-68.3235
Teiwa	Timor-Alor-Pantar			unknown/safe	#A9A9A9	#A9A9A9	-8.37662	124.174
Tejalapan Zapotec	Otomanguean			critically endangered	#FF6500	#FF6500	17.0944	-96.8876
Teke-Fuumu	Atlantic-Congo	Benue-Congo	Bantoid	unknown/safe	#A9A9A9	#A9A9A9	-3.59003	15.5061
Teke-Tege	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-1.61688	14.8664
Teke-Tyee	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-3.50685	13.8668
Teke-Laali	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-3.34458	13.2703
Teke-Eboo-Nzikou	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-2.6236	17.031
Teke-Nzikou	Bookkeeping			unknown/safe	#A9A9A9	#A9A9A9	-2.65261	15.2047
Teke-Kukuya	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-2.27122	14.4407
Teke-Tsaayi	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-2.98028	13.8603
Tektiteko	Mayan			severely endangered	#FFCB00	#FFCB00	15.4599	-92.1136
Tela-Masbuar	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-8.01195	129.687
Telefol	Nuclear Trans New Guinea			unknown/safe	#A9A9A9	#A9A9A9	-5.07444	141.731
Telugu	Dravidian			unknown/safe	#A9A9A9	#A9A9A9	16.4529	78.7024
Teluti	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-3.2969	129.663
Temascaltepec Nahuatl	Uto-Aztecan			unknown/safe	#A9A9A9	#A9A9A9	19.3282	-99.7968
Oued Righ	Afro-Asiatic			severely endangered	#FFCB00	#FFCB00	33.3489	6.06562
Tembo (Kitembo)	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-1.91863	28.5778
Motembo-Kunda-Buja	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	2.0246	20.36849
Tenetehara	Tupian			severely endangered	#FFCB00	#FFCB00	-2.6123	-48.2359
Teme	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	8.74437	11.3894
Temiar	Austroasiatic			definitely endangered	#EDED21	#EDED21	4.974	101.438
Temi	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-2.19303	35.8035
Tem	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	8.967	1.136
Temoq	Austroasiatic			unknown/safe	#A9A9A9	#A9A9A9	3.11331	102.916
Temoaya Otomi	Otomanguean			unknown/safe	#A9A9A9	#A9A9A9	19.6001	-99.6541
Tempasuk Dusun	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	6.36389	116.545
Temuan	Austronesian			severely endangered	#FFCB00	#FFCB00	2.78176	101.906
Tena Lowland Quichua	Quechuan			unknown/safe	#A9A9A9	#A9A9A9	-0.76271	-77.5404
Tenango Otomi	Otomanguean			unknown/safe	#A9A9A9	#A9A9A9	20.4262	-98.1751
Tengou-Togo Dogon	Dogon			unknown/safe	#A9A9A9	#A9A9A9	14.0675	-3.37158
Tenggarong Kutai Malay	Austronesian		Malayo-Sumbawan	unknown/safe	#A9A9A9	#A9A9A9	0.71803	117.645
Tengger	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-7.89069	113.037
Tenharim	Tupian			critically endangered	#FF6500	#FF6500	-7.92626	-61.936
Tenino	Sahaptian			unknown/safe	#A9A9A9	#A9A9A9	44.7985	-121.44
Tenis	Austronesian			critically endangered	#FF6500	#FF6500	-2.71805	150.923
T'en	Tai-Kadai			definitely endangered	#EDED21	#EDED21	25.6717	107.309
Tennet	Surmic			vulnerable	#CBCB65	#CBCB65	4.91107	32.6307
Teojomulco Chatino	Otomanguean			extinct	#FF0000	#FF0000	16.590622	-97.224437
Teop	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-5.67474	154.971
Teor	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-4.74159	131.737
Tepecano	Uto-Aztecan			extinct	#FF0000	#FF0000	19.2343	-101.729
Tepetotutla Chinantec	Otomanguean		Chinantecan	unknown/safe	#A9A9A9	#A9A9A9	17.7115	-96.5404
Tepeuxila Cuicatec	Otomanguean			vulnerable	#CBCB65	#CBCB65	17.756	-96.788
Tepinapa Chinantec	Otomanguean			unknown/safe	#A9A9A9	#A9A9A9	17.6651	-96.1433
Tepo Krumen	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	5.16267	-7.66346
Tep	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	6.675724	11.117363
Tequistlateco Chontal	Tequistlatecan			extinct	#FF0000	#FF0000	16.4	-95.59
Tera	Afro-Asiatic			unknown/safe	#A9A9A9	#A9A9A9	11.0376	11.80953
Teressa	Austroasiatic			critically endangered	#FF6500	#FF6500	8.23716	93.1297
Terebu	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-3.68721	143.835
Tereweng	Timor-Alor-Pantar			unknown/safe	#A9A9A9	#A9A9A9	-8.48063	124.271
Terei	South Bougainville		East Bougainville	unknown/safe	#A9A9A9	#A9A9A9	-6.70051	155.745
Terena-Kinikinao-Chane	Arawakan			severely endangered	#FFCB00	#FFCB00	-20.6614	-56.0329
Terik	Nilotic			unknown/safe	#A9A9A9	#A9A9A9	0.6	35
Teribe	Chibchan			critically endangered	#FF6500	#FF6500	9.067	-82.9631
Termanu	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-10.7326	123.169
Ternate	North Halmahera			unknown/safe	#A9A9A9	#A9A9A9	0.80562	127.333
TernateÃ±o	Indo-European			extinct	#FF0000	#FF0000	0.93149	127.567
Ter Sami	Uralic			critically endangered	#FF6500	#FF6500	67.2458	38.5061
Tesaka Malagasy	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-23.3	47.33
Tese	Temeinic			critically endangered	#FF6500	#FF6500	11.3885	29.5803
Teshenawa	Afro-Asiatic			extinct	#FF0000	#FF0000	9.64189	8.35594
Teso	Nilotic			unknown/safe	#A9A9A9	#A9A9A9	1.18321	33.9394
Tetela	Atlantic-Congo			vulnerable	#CBCB65	#CBCB65	-4.29314	24.546
Tetelcingo Nahuatl	Uto-Aztecan		Aztecan	unknown/safe	#A9A9A9	#A9A9A9	18.8854	-98.893
Tetete	Bookkeeping			extinct	#FF0000	#FF0000	-0.02668	-76.5761
Tetserret	Afro-Asiatic			unknown/safe	#A9A9A9	#A9A9A9	14.973333	5.699722
Tetum	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-9.11217	125.528
Tetun Dili	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-8.58405	125.583
Te'un	Austronesian			extinct	#FF0000	#FF0000	-6.97086	129.143718
Teushen	Chonan			extinct	#FF0000	#FF0000	-43.187556	-70.187989
Teutila Cuicatec	Otomanguean			vulnerable	#CBCB65	#CBCB65	17.9029	-96.6645
Rio Grande Tewa	Kiowa-Tanoan			definitely endangered	#EDED21	#EDED21	35.9053	-106.124
Tewe	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-18.4459	33.8246
Texcatepec Otomi	Otomanguean			unknown/safe	#A9A9A9	#A9A9A9	20.7342	-98.2663
Texistepec Popoluca	Mixe-Zoque			severely endangered	#FFCB00	#FFCB00	17.8926	-94.8076
Texmelucan Zapotec	Otomanguean			unknown/safe	#A9A9A9	#A9A9A9	16.49197	-97.08947
TezoatlÃ¡n Mixtec	Otomanguean			unknown/safe	#A9A9A9	#A9A9A9	17.6155	-97.9002
Tha	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	9.21338	11.1751
Thado Chin	Sino-Tibetan			vulnerable	#CBCB65	#CBCB65	24.096	93.722
Thai Sign Language	Sign Language			unknown/safe	#A9A9A9	#A9A9A9	13.7837	100.445
Thai Song	Tai-Kadai			unknown/safe	#A9A9A9	#A9A9A9	13.2136	99.8651
Thai	Tai-Kadai			unknown/safe	#A9A9A9	#A9A9A9	14.192	100.671
Thakali	Sino-Tibetan			vulnerable	#CBCB65	#CBCB65	28.7014	83.6466
Thangal Naga	Sino-Tibetan			vulnerable	#CBCB65	#CBCB65	25.3472	93.8396
Thangmi	Sino-Tibetan			definitely endangered	#EDED21	#EDED21	28.7554	85.7657
Thao	Austronesian			critically endangered	#FF6500	#FF6500	23.8333	120.93
Tharaka	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-0.13221	38.073
Thaypan	Pama-Nyungan			extinct	#FF0000	#FF0000	-14.8292	143.324
Thayore	Pama-Nyungan			definitely endangered	#EDED21	#EDED21	-14.8159	142.034
The	Bookkeeping			unknown/safe	#A9A9A9	#A9A9A9	14.6733	106.667
Thompson	Salishan			severely endangered	#FFCB00	#FFCB00	50.1668	-120.193
Tho	Austroasiatic			unknown/safe	#A9A9A9	#A9A9A9	19.3563	105.363
Thopho	Sino-Tibetan			unknown/safe	#A9A9A9	#A9A9A9	24.15	104.9
Thudam	Bookkeeping			unknown/safe	#A9A9A9	#A9A9A9	27.7678	87.6189
Thulung	Sino-Tibetan			definitely endangered	#EDED21	#EDED21	27.5389	87.6063
Thu Lao	Bookkeeping			unknown/safe	#A9A9A9	#A9A9A9	22.7528	104.251
Thurawal	Pama-Nyungan			extinct	#FF0000	#FF0000	-35.2853	147.475
Thuri	Nilotic			vulnerable	#CBCB65	#CBCB65	8.72567	26.4858
Tiagbamrin Aizi	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	5.28022	-4.62352
Tiale	Austronesian			vulnerable	#CBCB65	#CBCB65	-15.2334	166.842
Tiang	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-2.95505	150.935
Tibetan	Sino-Tibetan	Tibeto-Burman	Bodic	unknown/safe	#A9A9A9	#A9A9A9	28.3681	90.1872
Tibea	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	5.30535	11.3103
Tichurong	Sino-Tibetan			unknown/safe	#A9A9A9	#A9A9A9	28.9506	83.4672
Ticuna	Ticuna-Yuri			definitely endangered	#EDED21	#EDED21	-3.66289	-69.8723
TidaÃ¡ Mixtec	Otomanguean			unknown/safe	#A9A9A9	#A9A9A9	17.4142	-97.3333
Tidikelt-Tuat Tamazight	Afro-Asiatic			critically endangered	#FF6500	#FF6500	27.019	1.86218
Tidore	North Halmahera			unknown/safe	#A9A9A9	#A9A9A9	0.02461	127.746
Tiefo-Daramandugu	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	10.7184	-4.52619
Tiefo-Nyafogo-Numudara	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	10.85	-4.45
TiemacÃ¨wÃ¨ Bozo	Mande			unknown/safe	#A9A9A9	#A9A9A9	15.47052	-4.25688
Tiene	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-2.84694	16.4765
TiÃ©yaxo Bozo	Mande		Western Mande	unknown/safe	#A9A9A9	#A9A9A9	14.1223	-5.08609
Tifal	Nuclear Trans New Guinea			unknown/safe	#A9A9A9	#A9A9A9	-5.03899	141.293
Tigak	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-2.70951	150.893
Tigon Mbembe	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	6.983995	10.70849
Tigre	Afro-Asiatic			unknown/safe	#A9A9A9	#A9A9A9	17.3494	38.2233
Tigrinya	Afro-Asiatic			definitely endangered	#EDED21	#EDED21	15.3359	38.9266
Tii	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-10.8425	122.963
Tijaltepec Mixtec	Otomanguean			unknown/safe	#A9A9A9	#A9A9A9	17.1539	-97.4578
Tikar	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	5.87004	11.6104
Tikopia	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-12.2766	168.822
Tilapa Otomi	Otomanguean			severely endangered	#FFCB00	#FFCB00	19.4403	-99.5074
Tillamook	Salishan			extinct	#FF0000	#FF0000	44.0924	-122.769
Tilquiapan Zapotec	Otomanguean			unknown/safe	#A9A9A9	#A9A9A9	16.8529	-96.6321
Tilung	Sino-Tibetan			critically endangered	#FF6500	#FF6500	27.2203	86.4694
Tima	Katla-Tima			severely endangered	#FFCB00	#FFCB00	11.7176	29.1632
Timbe	Nuclear Trans New Guinea			unknown/safe	#A9A9A9	#A9A9A9	-6.06875	147.057
Timne	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	8.90294	-12.3331
Timote-Cuica				extinct	#FF0000	#FF0000	8.848165	-70.975342
Timor Pidgin	Indo-European			extinct	#FF0000	#FF0000	-8.65995	125.59
Timucua				extinct	#FF0000	#FF0000	30.3027	-82.3132
Timugon Murut	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	5.1796	115.826
Tinani	Sino-Tibetan			definitely endangered	#EDED21	#EDED21	32.2852	77.9912
TinÃ  Sambal	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	15.5797	120.095
Tindi	Nakh-Daghestanian			definitely endangered	#EDED21	#EDED21	42.3316	45.9227
Tingui-Boto	Bookkeeping			extinct	#FF0000	#FF0000	-11.5816	-37.538
Tingal	Bookkeeping			definitely endangered	#EDED21	#EDED21	12.1797	31.1244
Tinigua				critically endangered	#FF6500	#FF6500	2.716	-73.768
Tinputz	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-5.58358	154.972
Tippera	Sino-Tibetan			unknown/safe	#A9A9A9	#A9A9A9	23.5864	92.0747
Tirahi	Indo-European			critically endangered	#FF6500	#FF6500	34.1792	69.5901
Tira	Heibanic			unknown/safe	#A9A9A9	#A9A9A9	11.0963	30.8092
Tiranige Diga Dogon	Dogon			unknown/safe	#A9A9A9	#A9A9A9	14.76	-3.7
Tiri-Mea	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-21.8147	165.792
Tiruray	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	6.77321	124.127
Tita	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	8.19382	10.1272
Titan	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-2.18168	146.888
Tiverighotto	Cariban			extinct	#FF0000	#FF0000	10.102185	-62.515411
Tiv	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	6.88039	9.26287
Tiwa (India)	Sino-Tibetan			definitely endangered	#EDED21	#EDED21	26.0667	92.2583
Tiwi				vulnerable	#CBCB65	#CBCB65	-11.6308	130.949
Tjurruru	Pama-Nyungan			extinct	#FF0000	#FF0000	-22.842	118.267
Tlachichilco Tepehua	Totonacan			definitely endangered	#EDED21	#EDED21	20.704	-98.1947
Tlacoapa Me'phaa	Otomanguean			unknown/safe	#A9A9A9	#A9A9A9	17.3262	-98.8013
Tlacoatzintepec Chinantec	Otomanguean			unknown/safe	#A9A9A9	#A9A9A9	17.8646	-96.5176
Tlacolulita Zapotec	Otomanguean			critically endangered	#FF6500	#FF6500	16.2971	-95.7414
Tlahuitoltepec Mixe	Mixe-Zoque		Mixe-Zoque	unknown/safe	#A9A9A9	#A9A9A9	16.9634	-96.1186
Tlamacazapa Nahuatl	Uto-Aztecan			unknown/safe	#A9A9A9	#A9A9A9	18.6239	-99.3992
Tlazoyaltepec Mixtec	Otomanguean			unknown/safe	#A9A9A9	#A9A9A9	17.007	-96.9783
Tlingit	Athapaskan-Eyak-Tlingit			critically endangered	#FF6500	#FF6500	59.4447	-135.29
To'abaita	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-8.39233	160.619
Toaripi	Eleman			unknown/safe	#A9A9A9	#A9A9A9	-8.07231	146.206
Tobati	Austronesian			severely endangered	#FFCB00	#FFCB00	-2.56434	140.71
Toba-Maskoy	Lengua-Mascoy			severely endangered	#FFCB00	#FFCB00	-21.5474	-58.0158
Toba	Guaicuruan			definitely endangered	#EDED21	#EDED21	-24.40253	-60.44728667
Tobanga	Afro-Asiatic			unknown/safe	#A9A9A9	#A9A9A9	9.8289	16.209
Tobagonian Creole English	Indo-European			unknown/safe	#A9A9A9	#A9A9A9	11.2388	-60.6791
Tobelo	North Halmahera			unknown/safe	#A9A9A9	#A9A9A9	1.0946	128.154
Tobian	Austronesian			critically endangered	#FF6500	#FF6500	7.03081	134.263
Tobilung	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	6.56097	116.67
Tocantins Asurini	Tupian		Tupi-GuaranÃ_	vulnerable	#CBCB65	#CBCB65	-3.59359	-49.8991
Tocho	Narrow Talodi			severely endangered	#FFCB00	#FFCB00	10.8828	30.1567
Toda	Dravidian			critically endangered	#FF6500	#FF6500	11.4184	77.0168
Todrah	Austroasiatic			unknown/safe	#A9A9A9	#A9A9A9	14.5672	108.114
Tofanma	Namla-Tofanma			vulnerable	#CBCB65	#CBCB65	-3.74322	140.591
Tofin Gbe	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	6.51774	2.43226
Togbo-Vara Banda	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	6.35815	22.7362
Togoyo	Atlantic-Congo			extinct	#FF0000	#FF0000	8.6629	25.9756
Tohono O'odham	Uto-Aztecan		Tepiman	definitely endangered	#EDED21	#EDED21	31.7973	-111.995
Tojolabal	Mayan			unknown/safe	#A9A9A9	#A9A9A9	16.2572	-91.7825
Tokano	Nuclear Trans New Guinea			unknown/safe	#A9A9A9	#A9A9A9	-6.05047	145.298
Tokelau	Austronesian			severely endangered	#FFCB00	#FFCB00	-9.227642	-171.780833
Tok Pisin	Indo-European			unknown/safe	#A9A9A9	#A9A9A9	-9.41971	147.303
Toku-No-Shima	Japonic			definitely endangered	#EDED21	#EDED21	27.7736	128.961
Tolaki	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-4.03577	121.888
Tol	Jicaquean			critically endangered	#FF6500	#FF6500	14.6686	-87.0372
Tolomako	Austronesian			definitely endangered	#EDED21	#EDED21	-15.1569	166.772
Tolowa-Chetco	Athapaskan-Eyak-Tlingit			critically endangered	#FF6500	#FF6500	41.9192	-124.1
Toma	Mande			unknown/safe	#A9A9A9	#A9A9A9	8.20383	-9.23439
Tomadino	Austronesian			definitely endangered	#EDED21	#EDED21	-2.56493	121.944
Tombulu	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	1.39715	124.754
Tombonuo	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	6.2892	117.322
Tombelala	Austronesian			vulnerable	#CBCB65	#CBCB65	-2.50998	121.915
Tomedes	Bookkeeping			extinct	#FF0000	#FF0000	3.24999	-69.6666
Tomini	Austronesian			vulnerable	#CBCB65	#CBCB65	0.42569	120.89
Tomo Kan Dogon	Dogon			unknown/safe	#A9A9A9	#A9A9A9	13.6331	-3.82228
Tomoip	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-5.30721	151.828
Tondi Songway Kiini	Songhay			unknown/safe	#A9A9A9	#A9A9A9	15.262989	-2.816163
Tondano	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	1.28024	124.964
Maniq	Austroasiatic			definitely endangered	#EDED21	#EDED21	6.88137	100.102
Tonga (Zambia)	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-17.422325	27.103495
Tongwe	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-6.43051	30.0807
Tonga (Nyasa)	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-12.0816	34.0613
Tonga (Tonga Islands)	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-21.17	-175.25
Tonjon	Mande			extinct	#FF0000	#FF0000	8.357	-4.40666
Tonkawa				extinct	#FF0000	#FF0000	30.25	-96.75
Tonsawang	Austronesian			critically endangered	#FF6500	#FF6500	1.0539	124.652
Tonsea	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	1.51393	125.052
Tontemboan	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	1.24813	124.654
To	Atlantic-Congo			extinct	#FF0000	#FF0000	7.25936	15.2819
Tooro	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	0.57291	30.6389
Toposa	Nilotic			unknown/safe	#A9A9A9	#A9A9A9	5.15904	34.2159
Topoiyo	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-2.06702	119.314
Torau	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-6.19922	155.496
Toraja-Sa'dan	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-2.97144	119.829
TorÃ¡	Chapacuran			extinct	#FF0000	#FF0000	-6.19532	-61.7416
Toram	Afro-Asiatic			severely endangered	#FFCB00	#FFCB00	11.2027	19.5254
Tornedalen Finnish	Uralic			unknown/safe	#A9A9A9	#A9A9A9	67.2527	23.066
Toro	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	9.09143	8.58194
Torona	Narrow Talodi			extinct	#FF0000	#FF0000	11.1254	30.341
Toro So Dogon	Dogon			unknown/safe	#A9A9A9	#A9A9A9	14.40749	-3.10006
Toro Tegu Dogon	Dogon			unknown/safe	#A9A9A9	#A9A9A9	15.0644	-2.22427
Toromono	Pano-Tacanan			unknown/safe	#A9A9A9	#A9A9A9	-13.3028	-67.3931
Aro	Nuclear Torricelli			unknown/safe	#A9A9A9	#A9A9A9	-3.45292	142.622
Torres Strait Creole	Indo-European		Creoles and Pidgins	unknown/safe	#A9A9A9	#A9A9A9	-11.066	142.692
Torwali	Indo-European			definitely endangered	#EDED21	#EDED21	35.3101	72.5316
Northern Tosk Albanian	Indo-European			unknown/safe	#A9A9A9	#A9A9A9	41	20
Tosu	Sino-Tibetan			unknown/safe	#A9A9A9	#A9A9A9	28.533333	102.083333
Totela	Atlantic-Congo			unknown/safe	#A9A9A9	#A9A9A9	-16.9575	24.3751
Toto	Sino-Tibetan			critically endangered	#FF6500	#FF6500	26.67	88.975
Totoli	Austronesian			vulnerable	#CBCB65	#CBCB65	1.14995	120.875
Totontepec Mixe	Mixe-Zoque		Mixe-Zoque	unknown/safe	#A9A9A9	#A9A9A9	17.2157	-96.0179
Totoro	Barbacoan			extinct	#FF0000	#FF0000	2.55149	-76.6379
Totomachapan Zapotec	Otomanguean			unknown/safe	#A9A9A9	#A9A9A9	16.8554	-97.0824
Touo				unknown/safe	#A9A9A9	#A9A9A9	-8.58405	157.296
Toura (CÃ´te d'Ivoire)	Mande			unknown/safe	#A9A9A9	#A9A9A9	7.76747	-7.33105
Toura (Papua New Guinea)	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	-9.10008	146.988
Towei	Pauwasi			unknown/safe	#A9A9A9	#A9A9A9	-3.87428	140.803
Traveller Scottish	Unclassifiable			unknown/safe	#A9A9A9	#A9A9A9	55.9829	-4.38593
Traveller Norwegian	Mixed Language			unknown/safe	#A9A9A9	#A9A9A9	62.6217	9.48913
Traveller Danish	Mixed Language			extinct	#FF0000	#FF0000	55.5605	12.059
Tregami	Indo-European			severely endangered	#FFCB00	#FFCB00	34.7548	70.9617
TremembÃ©	Unattested			extinct	#FF0000	#FF0000	-3.09359	-40.204
Trieng	Austroasiatic			unknown/safe	#A9A9A9	#A9A9A9	15.5002	107.515
Trimuris	Greater Kwerba			unknown/safe	#A9A9A9	#A9A9A9	-2.15863	138.027
Tringgus-Sembaan Bidayuh	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	1.4313	109.95
Tring	Austronesian			unknown/safe	#A9A9A9	#A9A9A9	1.335	110.036
