name,latitude,longitude,color,family,subgroup,country
Bru_Western [brv],16.75,104.75,#DEE9EC,Austroasiatic ,Katuic,Laos
Brugge [vls-2],51.22,3.23,#DEE9EC,Indo-European ,Germanic,Netherlands
Bruu [bru],17.167,104.333,#DEE9EC,Austroasiatic ,Katuic,Thailand
Bu [jid],9.05,8.66,#ECEDE7,Niger-Kongo ,Atlantic-Congo,Nigeria
Buamu [box],11.17,-3.5,#8EBAD0,Niger-Kongo ,Atlantic-Congo,Burkina Faso
Buang_Central [bzh],-6.855,146.774,#E8DECA,Oceanic,Western Oceanic,Papua New Guinea
Bube [bvb],3.5,8.7,#D9C7A2,Niger-Kongo ,Atlantic-Congo,Equatorial Guinea
Bubia [bbx-2],4.02,9.22,#EDE9DF,Niger-Kongo ,Atlantic-Congo,Cameroon
Budong-bundong [bdx],-2.171,119.328,#8EBAD0,Malayo-Polynesian,Greater South Sulawesi,Indonesia-Sulawesi
Budu [buu],2.01,27.95,#CCB380,Niger-Kongo ,Atlantic-Congo,Democratic Republic of the Congo
Budu [buu],2.011,27.949,#D1BC90,Niger-Kongo ,Atlantic-Congo,Democratic Republic of the Congo
Buduma [bdm],13.6,14,#C1D9E5,Afro-Asiatic ,Chadic,Chad
Budux [bdk],41.19,48.37,#BC9C5B,Nakh-Daghestanian ,Lezgic,Russia
Bugan [bbh],23.75,105,#C5AA71,Austroasiatic ,Mangic,China
Bugan_Nala [bbh-2],23.487,105.15,#C8AE79,Austroasiatic ,Mangic,China
Bughotu [bgt],-8.478,159.808,#DEE9EC,Oceanic,Southeast Solomonic,Solomons
Bugis [bug],-4,120,#D1E2EA,Malayo-Polynesian,Greater South Sulawesi,Indonesia-Sulawesi
Bugun [bgn],27.3,92.35,#E5D9BF,Tibeto-Burman ,Kho-Bwa,India
Buhid [bku],12.574,121.25,#B2D0DE,Malayo-Polynesian,Philippines,Philippines
Buin [buo],-6.75,155.833,#034F88,South Bougainville ,Buin,Papua New Guinea-Bougainville
Bukar_Sadong [sdo],0.97,110.66,#ECE5D5,Malayo-Polynesian,Land Dayak,Malaysia-Borneo
Bukat [bvk],1.29,113.25,#B2D0DE,Malayo-Polynesian,Land Dayak,Malaysia-Borneo
Bukawa [buk],-6.732,147.359,#A0C5D8,Oceanic,Western Oceanic,Papua New Guinea
Buket [bvk],0.8,112.6,#A0C5D8,Malayo-Polynesian,Land Dayak,Malaysia-Borneo
Bukit [bvu],-2.75,115.64,#B2D0DE,Malayo-Polynesian,Malayo-Sumbawan,Indonesia-Kalimantan
Bukitan [bkn],2.35,114.89,#B2D0DE,Malayo-Polynesian,Malayo-Sumbawan,Malaysia-Borneo
Bukiyip_Arapesh [ape],-3.667,142.5,#B2D0DE,Torricelli ,Kombio-Arapesh,Papua New Guinea
Bukusu [bxk],1.02,35,#8EBAD0,Niger-Kongo ,Atlantic-Congo,Kenya
Bularnu [yil],-21.5,137.5,#E5D9BF,Pama-Nyungan ,Warluwaric,Australia
Bulgarian [bul],43,25,#ECE5D5,Indo-European ,Balto-Slavic,Bulgaria
Bulgarian_Banat [bul-3],45.7,20.9,#E5D9BF,Indo-European ,Balto-Slavic,Bulgaria
Bulgarian_Boboshevo [bul-6],42.15,23,#ECE5D5,Indo-European ,Balto-Slavic,Bulgaria
Bulgarian_Erkech [bul-7],42.84,27.58,#ECE5D5,Indo-European ,Balto-Slavic,Bulgaria
Bulgarian_Gabare [bul-8],43.316,21.92,#ECE5D5,Indo-European ,Balto-Slavic,Bulgaria
Bulgarian_Lovec [bul-9],43.14,24.71,#EDE9DF,Indo-European ,Balto-Slavic,Bulgaria
Bulgarian_Moesian [bul-2],42.7,27.75,#E1D3B6,Indo-European ,Balto-Slavic,Bulgaria
Bulgarian_Momchilovci [bul-10],41.66,24.77,#ECE5D5,Indo-European ,Balto-Slavic,Bulgaria
Bulgarian_North-west [bul-5],43.6,23.18,#ECE5D5,Indo-European ,Balto-Slavic,Bulgaria
Bulgarian_Nova Nadezda [bul-11],42.02,25.72,#EDE9DF,Indo-European ,Balto-Slavic,Bulgaria
Buli [bzq],0.833,128.5,#C1D9E5,Malayo-Polynesian,Eastern Malayo-Polynesian,Indonesia-Maluku-north
Bulu [bum],2.917,11.15,#E6ECEC,Niger-Kongo ,Atlantic-Congo,Cameroon
Bulusu [bqr],3,116,#A0C5D8,Malayo-Polynesian,Bulusu,Indonesia-Kalimantan
Bum [bmv],6.49,10.42,#DEE9EC,Niger-Kongo ,Atlantic-Congo,Cameroon
Buma [tkw],-11.63,166.83,#DEE9EC,Oceanic,Te Motu,Solomons_East
Buma [yns-2],-3.33,17.5,#C8AE79,Niger-Kongo ,Atlantic-Congo,Democratic Republic of the Congo
Bumang [bvp],22.5,96.5,#ECE5D5,Austroasiatic ,Khasi-Palaung,Laos
Bumbita_Arapesh [aon],-3.667,142.833,#B2D0DE,Torricelli ,Kombio-Arapesh,Papua New Guinea
Bumthang [kjz],27.802,90.8,#CCB380,Tibeto-Burman ,Bodic,Bhutan
Bumthang_Ura [kjz-2],27.48,90.905,#E5D9BF,Tibeto-Burman ,Bodic,Bhutan
Bunama [bdd],-10.064,151.075,#D1E2EA,Oceanic,Western Oceanic,Papua New Guinea
Bunan [bfu],32.61,76.91,#CFB889,Tibeto-Burman ,Western Himalayan,India
Bunaq [bfn],-9.1,125.15,#8EBAD0,Timor-Alor-Pantar ,Mainland Timor-Alor-Pantar ,Indonesia-NTT
Bunaq_Lolotoen [bfn-2],-9.161,125.26,#C1D9E5,Timor-Alor-Pantar ,Mainland Timor-Alor-Pantar ,Timor leste
Bunaq_South [bfn-3],-9.227,125.393,#D1E2EA,Timor-Alor-Pantar ,Mainland Timor-Alor-Pantar ,Timor leste
Bundeli [bns],23.18,79.95,#C5AA71,Indo-European ,Indo-Iranian,India
Bunganditj [xbg],-36.5,141,#DEE9EC,Pama-Nyungan ,Kulinic,Australia
Bungku [bkz],-3,122.33,#EDE9DF,Malayo-Polynesian,Celebic,Indonesia-Sulawesi
Bunong [cmo],12.63,107.3,#E1D3B6,Austroasiatic ,Bahnaric,Cambodia
Bunu [buh],25.5,108.7,#B39048,Hmong-Mien ,Hmongic,China
Bunu_Dongnu [bwx],23.88,108.08,#915E07,Hmong-Mien ,Hmongic,China
Bunu_Nunu [bwx-2],23.799,110.178,#D1BC90,Hmong-Mien ,Hmongic,China
Bunuba [bck],-17.75,125.75,#DEE9EC,Bunuban ,,Australia
Bunun [bnn],23.5,121,#8EBAD0,Austronesian ,Bunun,Taiwan
Bunun_Isbukun [bnn-2],23.459,121.056,#D1E2EA,Austronesian ,Bunun,Taiwan
Buol [blf],1,121.5,#A0C5D8,Malayo-Polynesian,Philippines,Indonesia-Sulawesi
Bura [bwr],10.611,12.195,#C8AE79,Afro-Asiatic ,Chadic,Nigeria
Burarra [bvr],-12.25,134.667,#E6ECEC,Macro-Gunwinygu ,Maningrida,Australia
Burji [bji],5.5,37.9,#E5D9BF,Afro-Asiatic ,Cushitic,Ethiopia
Burmbar [vrt],-16.372,167.749,#A0C5D8,Oceanic,Southern Oceanic,Vanuatu
Burmese [mya],20,96,#D1BC90,Tibeto-Burman ,Lolo-Burmese,Myanmar
Burmese_Arakan [mya-4],20.14,92.9,#CCB380,Tibeto-Burman ,Lolo-Burmese,Myanmar
Burmese_Intha [mya-3],20.55,96.92,#E8DECA,Tibeto-Burman ,Lolo-Burmese,Myanmar
Burmese_Myeik [mya-2],12.43,98.6,#E1D3B6,Tibeto-Burman ,Lolo-Burmese,Myanmar
Burmese_Palaw [mya-6],13.12,98.68,#DDCDAC,Tibeto-Burman ,Lolo-Burmese,Myanmar
Burmese_Tavoyan [mya-5],14.08,98.2,#D1BC90,Tibeto-Burman ,Lolo-Burmese,Myanmar
Burmeso [bzu],-2.447,138.209,#79AEC8,Burmeso ,,Indonesia-Papua
Buru [mhs],-3.7,126.4,#B2D0DE,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Burum [bmu],-6.484,147.311,#C1D9E5,Trans New Guinea ,Morobe-Eastern Highlands,Papua New Guinea
Burum_Mindik [bmu-3],-6.47,147.44,#DEE9EC,Trans New Guinea ,Morobe-Eastern Highlands,Papua New Guinea
Burun [bdi-2],10.8,33.8,#C1D9E5,Nilo-Saharan ,Nilotic,Sudan
Burushaski [bsk],36.5,74.5,#C2A56A,Burushaski ,,Pakistan
Burushaski_eastern [bsk-2],36.32,74.65,#C2A56A,Burushaski ,,Pakistan
Burushaski_Jammu-Kashmir [bsk-2],34.11,74.82,#C2A56A,Burushaski ,,India
Buruwai [asi-2],-3.55,133.33,#64A1BE,Trans New Guinea ,Asmat-Kamoro,Indonesia-Papua
Buryat [bxm],52,108,#B2D0DE,Mongolic ,Core Mongolic,Russia
