name,latitude,longitude,color,family,subgroup,country
Quechan [yum],32.83,-114.33,#72437B,Yuman-Cochimi,Yuman,USA
Quechua_Ancash [qwa/qws],-8.5826,-77.7586,#AA665E,Quechuan,Quechua I,Peru
Quechua_Ayacucho [quy],-13.15,-74.25,#B4755D,Quechuan,Quechua II,Peru
Quechua_Bolivia [qul],-20,-66,#915A6B,Quechuan,Quechua II,Bolivia
Quechua_Cajamarca [qvc],-7.17,-78.51,#8D6859,Quechuan,Quechua II,Peru
Quechua_Chachapoyas [quk],-6.2625,-77.8523,#A27C5C,Quechuan,Quechua II,Peru
Quechua_Chimborazo [qxr],-2.48,-78.97,#4C627C,Quechuan,Quechua II,Ecuador
Quechua_Conchucos_South [qxo],-9.31,-77.85,#AB6E5B,Quechuan,Quechua I,Peru
Quechua_Cusco_ [quz],-13.5,-72,#9F606B,Quechuan,Quechua II,Peru
Quechua_Ecuador [xxx-26],-1,-78.6,#9C5E6C,Quechuan,Quechua II,Ecuador
Quechua_Ferreñafe [quf],-6.6375,-79.7901,#AA725B,Quechuan,Quechua II,Peru
Quechua_Huallaga [qvh],-6,-76,#B17157,Quechuan,Quechua I,Peru
Quechua_Huaras [qwh],-9,-78,#B06D5D,Quechuan,Quechua I,Peru
Quechua_Imbabura [qvi],0.33,-78.33,#9D6A69,Quechuan,Quechua II,Ecuador
Quechua_Inga [inb],1.25,-76.67,#B38561,Quechuan,Quechua II,Colombia
Quechua_Inga_Highland [inb-2],1.2226,-76.6584,#A26E63,Quechuan,Quechua II,Colombia
Quechua_Inga_Jungle [inj],0.96,-76.48,#CB9560,Quechuan,Quechua II,Colombia
Quechua_Jauja-Huanca [qxw],-12.074,-75.219,#B2745F,Quechuan,Quechua I,Peru
Quechua_Lambayeque [quf-2],-6.43,-79.87,#9C6C57,Quechuan,Quechua II,Argentina
Quechua_Napo [qvo],-1.58,-74.718,#998456,Quechuan,Quechua II,Colombia
Quechua_North_Junín_San_Pedro_de_Cajas [qvn-2],-11.2563,-75.8565,#B36A6C,Quechuan,Quechua I,Peru
Quechua_North_Junín_Tarma [qvn],-11.4192,-75.6908,#B87170,Quechuan,Quechua I,Peru
Quechua_Olto [qvi-2],-6.05,-77.86,#8B893C,Quechuan,Quechua II,Peru
Quechua_Putumayo [qvo-2],0.35,-76.5,#BA795D,Quechuan,Quechua II,Colombia
Quechua_PuyoPongo [qxl],-1.5,-78,#995C6F,Quechuan,Quechua II,Ecuador
Quechua_Quito [qud],-0.25,-78.5,#816362,Quechuan,Quechua II,Peru
Quechua_Riobamba [qug],-1.5,-79,#856D62,Quechuan,Quechua II,Ecuador
Quechua_Salasaca [qxa],-10.18,-77.42,#786769,Quechuan,Quechua I,Peru
Quechua_Salasca [qxl-2],-1.5448,-78.29,#776867,Quechuan,Quechua II,Ecuador
Quechua_San_Martin [qvs],-7.2,-76.8,#988D45,Quechuan,Quechua II,Peru
