glottocode,name,isocodes,level,macroarea,latitude,longitude
ndan1241,Nda'nda',nnz,language,Africa,5.14715,10.3942
ndas1238,Ndasa,nda,language,Africa,-2.449015,13.369465
ndau1241,Ndau,ndc,language,Africa,-20.1239,33.1739
ndeg1238,Nde-Gbite,ned,language,Africa,7.065,10.47
ndem1249,Ndemli,nml,language,Africa,4.58061,10.2197
nden1249,Ndendeule,dne,language,Africa,-10.4203,36.0105
nden1248,Ndengereko,ndg,language,Africa,-7.54628,38.958
nden1250,Nde-Nsele-Nta,ndd,language,Africa,6.17426,8.49836
ndin1245,Nding,eli,language,Africa,10.2741,30.7306
ndoo1242,Ndo,ndp,language,Africa,2.68546,30.5652
ndob1238,Ndobo,ndw,language,Africa,1.32539,18.6151
ndoe1238,Ndoe,nbb,language,Africa,6.08134,8.69131
ndog1248,Ndogo,ndz,language,Africa,7.73028,27.5588
ndol1238,Ndolo,ndl,language,Africa,2.15101,19.4087
ndom1245,Ndom,nqm,language,Papunesia,-7.93553,138.019
ndom1244,Ndombe,ndq,language,Africa,-12.96548,13.37097
ndon1252,Ndonde Hamba,njd,language,Africa,-10.5584,38.1253
ndon1254,Ndonga,ndo,language,Africa,-17.6417,19.1631
ndoo1241,Ndoola,ndr,language,Africa,7.2884,11.3096
ndug1245,Nduga,ndx,language,Papunesia,-4.34043,138.411
ndum1239,Ndumu,nmd,language,Africa,-1.67033,13.7279
ndun1251,Ndunda,nuh,language,Africa,6.73205,11.11047
ndun1249,Ndunga,ndt,language,Africa,2.3886,21.5755
ahwa1235,Ndunic,nfd,language,Africa,9.17635,8.56205
ndut1239,Ndut,ndv,language,Africa,14.925,-16.9811
ndyu1241,Ndyuka-Trio Pidgin,njt,language,South America,2.94789,-56.0182
ndzw1235,Ndzwani Comorian,wni,language,Africa,-12.2123,44.3709
nede1245,Nedebang,nec,language,Papunesia,-8.28776,124.192
nefa1235,Nefamese,nef,language,Eurasia,27.688,96.349
nege1244,Negerhollands,dcr,language,North America,18.3416,-64.8922
nege1240,Negeri Sembilan Malay,zmi,language,Eurasia,2.66503,102.291
negi1245,Negidal,neg,language,Eurasia,52.9658,139.206
neha1247,Nehan,nsn,language,Papunesia,-4.56875,154.2
nekk1240,Nek,nif,language,Papunesia,-6.37697,146.841
nekg1240,Nekgini,nkg,language,Papunesia,-5.64364,146.253
neko1240,Neko,nej,language,Papunesia,-5.60034,146.306
neku1237,Neku,nek,language,Papunesia,-21.6524,165.578
neme1244,Neme,nex,language,Papunesia,-8.44877,141.849
nemi1240,Nemi,nem,language,Papunesia,-20.6791,164.797
nenn1238,Nen,nqn,language,Papunesia,-8.62183,142.032
nend1239,Nend,anh,language,Papunesia,-5.04271,144.886
neng1238,Nengone,nen,language,Papunesia,-21.5305,167.964
nepa1250,Nepalese Sign Language,nsp,language,Eurasia,27.6993,85.3041
nepa1253,Nepali Kurux,kxl,language,Eurasia,26.72057,86.00255
nese1235,Nese,,language,Papunesia,-15.952608,167.222769
neta1235,NE Tasmanian Dialect Chain,,language,Australia,-41.058644,147.188415
nete1240,Nete,net,language,Papunesia,-5.02368,143.029
lore1244,Nethalp,lnn,language,Papunesia,-15.19852,167.03645
vinm1237,Neve'ei,vnm,language,Papunesia,-16.2253,167.427
ling1265,Neverver,lgk,language,Papunesia,-16.1986,167.499
newc1244,New Caledonian Javanese,jas,language,Papunesia,-22.3001,166.445
newr1237,New River Shasta,,language,North America,41.100052,-123.179627
newz1236,New Zealand Sign Language,nzs,language,Papunesia,-39.2923,175.773
neyo1238,Neyo,ney,language,Africa,4.95048,-6.08043
nezp1238,Nez Perce,nez,language,North America,46.3073,-116.408
ngaa1240,Ngaanyatjarra,ntj,language,Australia,-25.7514,127.602
ngab1239,Ngäbere,gym,language,North America,8.8251,-82.3911
ngad1261,Ngad'a,nxg,language,Papunesia,-8.79508,120.976
ngad1258,Ngadjunmaya,nju,language,Australia,-32.02447,124.46601
ngai1241,Ngaing,nnf,language,Papunesia,-5.6513,146.343
ngaj1237,Ngaju,nij,language,Papunesia,-1.58463,112.794
ngal1300,Ngala,nud,language,Papunesia,-4.26628,142.5
ngal1291,Nga La,hlt,language,Eurasia,23.312,92.83
ngal1293,Ngalakan,nig,language,Australia,-14.4281,134.716
ngal1296,Ngala-Santandrea,,language,Africa,6.63187,24.61853
ngal1292,Ngalkbun,ngk,language,Australia,-13.9783,133.936
ngal1298,Ngalum,szb,language,Papunesia,-4.67682,141.03
ngam1269,Ngam,nmc,language,Africa,8.25957,18.4648
ngam1267,Ngamambo,nbv,language,Africa,5.87975,10.0779
ngam1268,Ngambay,sba,language,Africa,8.57051,15.414
ngam1265,Ngamini-Yarluyandi-Karangura,nmv,language,Australia,-27.1797,138.701
ngam1282,Ngamo,nbh,language,Africa,12.0048,11.2108
ngan1291,Nganasan,nio,language,Eurasia,73.1354,86.2106
ngan1295,Ngandi,nid,language,Australia,-12.8448,134.649
ngan1304,Ngando (Central African Republic),ngd,language,Africa,3.71666,17.6499
ngan1302,Ngando-Lalia,nxd,language,Africa,-0.14363,22.6231
ngan1300,Ngandyera,nne,language,Africa,-16.6359,21.1928
ngan1299,Ngangam,gng,language,Africa,10.2523,0.70509
ngan1296,Nganyaywana,nyx,language,Australia,-29.581,151.313
ngar1235,Ngarinman,nbj,language,Australia,-15.4661,130.651
ngar1284,Ngarinyin,ung,language,Australia,-16.4006,126.433
ngar1296,Ngarla,nrk,language,Australia,-20.20748,119.30579
ngar1287,Ngarluma,nrl,language,Australia,-20.9235,117.203
ngas1240,Ngas,anc,language,Africa,9.32042,9.46146
ngas1238,Ngasa,nsg,language,Africa,-2.97716,37.528
ngat1248,Ngatik Men's Creole,ngm,language,Papunesia,5.78748,157.156112
ngaw1239,Ngawn Chin,cnw,language,Eurasia,21.93031,93.58348
ngaw1240,Ngawun,nxn,language,Australia,-19.4484,141.471
ngaz1238,Ngazidja Comorian,zdj,language,Africa,-11.6129,43.36
ngba1284,Ngbaka Ma'bo,nbm,language,Africa,4,18.12
ngba1287,Ngbaka Manza,ngg,language,Africa,5.30167,18.4119
ngba1285,Ngbaka Minagende,nga,language,Africa,2.98887,18.994
ngbe1238,Ngbee,jgb,language,Africa,3.60447,27.6529
ngbi1238,Ngbinda,nbd,language,Africa,3.27251,23.5669
ngbu1241,Ngbundu,nuu,language,Africa,3.82245,18.7183
ngel1238,Ngelima,agh,language,Africa,1.81314,24.8754
ngem1255,Ngemba,nge,language,Africa,5.97864,10.1469
shar1244,Ngen,ssv,language,Papunesia,-15.3549,167.136
ngen1257,Ngendelengo,nql,language,Africa,-13.88747,13.12802
ngen1256,Ngen of Djonkro,,language,Africa,7.76,-3.97
nget1241,Ngete,nnn,language,Africa,9.31902,15.29053
ngge1241,Nggem,nbq,language,Papunesia,-3.62735,139.011
nggw1242,Nggwahyi,ngx,language,Africa,10.6058,12.9234
ngie1242,Ngie,ngj,language,Africa,5.93852,9.79389
ngie1241,Ngiemboon,nnh,language,Africa,5.56777,10.1266
ngil1242,Ngile,jle,language,Africa,10.7194,29.997
ngin1244,Ngindo,nnq,language,Africa,-9.78145,37.9832
ngit1239,Ngiti,niy,language,Africa,1.30455,30.2242
ngiz1242,Ngizim,ngi,language,Africa,12.1051,11.0178
ngka1235,Ngkâlmpw Kanum,kcd,language,Papunesia,-8.87044,140.818
ngko1236,Ngkot,,language,Australia,-35.24606212,140.3429234
ngom1270,Ngom,nra,language,Africa,0.882925,14.1345
ngom1272,Ngomba,jgo,language,Africa,5.63067,10.237
ngom1271,Ngombale,nla,language,Africa,5.70306,10.1446
bang1347,Ngombe-Bangandu,bgf,language,Africa,2.18716,14.7506
ngom1265,Ngombe (Central African Republic),nmj,language,Africa,3.90658,15.2154
ngom1268,Ngombe (Democratic Republic of Congo),ngc,language,Africa,1.45357,20.14148
ngon1275,Ngong,nnx,language,Africa,8.78874,13.42855
ngon1267,Ngongo,noq,language,Africa,-5.5,18.2
ngon1269,Ngoni,ngo,language,Africa,-11.7794,37.4118
ngos1238,Ngoshie,nsh,language,Africa,6.04616,9.83193
ngul1247,Ngul,nlo,language,Africa,-4.09816,19.5129
ngul1246,Ngulu,ngp,language,Africa,-5.79734,37.6823
ngul1236,Nguluwan,nuw,language,Papunesia,5.31191,162.984
ngum1255,Ngumbi,nui,language,Africa,1.72096,9.73613
ngun1270,Ngundi,ndn,language,Africa,1.63917,16.125
ngun1266,Ngundu,nue,language,Africa,4.88628,20.4218
ngun1272,Ngungwel,ngz,language,Africa,-1.82055,15.6218
nguo1239,Nguôn,nuo,language,Eurasia,17.7243,105.932
ngur1261,Ngura,nbx,language,Australia,-29.2411,143.216
ngur1263,Ngurimi,ngq,language,Africa,-1.8485,34.6173
ngur1260,Ngurmbur,nrx,language,Australia,-12.6483,132.508
ngwa1251,Ngwaba,ngw,language,Africa,10.0921,12.7942
ngwe1238,Ngwe,nwe,language,Africa,5.49787,9.9028
ngwo1241,Ngwo,ngn,language,Africa,6.17739,9.84369
nhan1238,Nhanda,nha,language,Australia,-27.42523643,114.2680442
nhen1239,Nhengatu,yrl,language,South America,1.04503,-66.9646
nhuw1239,Nhuwala,nhf,language,Australia,-21.38154,115.74542
nias1242,Nias,nia,language,Papunesia,0.90691,97.4961
nica1252,Nicaragua Creole English,bzk,language,North America,12.4402,-83.7386
nica1238,Nicaraguan Sign Language,ncs,language,North America,12.2509,-86.3399
niel1243,Niellim,nie,language,Africa,9.70362,17.81346
nige1255,Nigeria Mambila,mzk,language,Africa,6.69736,11.3161
nige1253,Nigerian Fulfulde,fuv,language,Africa,10.9972,11.1188
nige1257,Nigerian Pidgin,pcm,language,Africa,9.65873,4.21068
nige1240,Nigerian Sign Language,nsi,language,Africa,6.49997,3.16664
nigi1241,Nigilu,,language,Papunesia,-4.45,142.55
niha1238,Nihali,nll,language,Eurasia,21.1886,76.3318
niii1240,Nii,nii,language,Papunesia,-5.763,144.518
nija1242,Nijadali,nad,language,Australia,-22.85576,120.83057
niks1238,Niksek,gbe,language,Papunesia,-4.82581,142.45
nila1244,Nila,nil,language,Papunesia,-3.21229,128.966
nila1242,Nilamba,nim,language,Africa,-4.50002,34.3068
nima1243,Nimadi,noe,language,Eurasia,22.1263,76.1264
nima1245,Nimanbur,nmp,language,Australia,-17.374,123.228
nimb1256,Nimbari,nmr,language,Africa,9.67581,13.8266
nucl1633,Nimboran,nir,language,Papunesia,-2.5803,140.179
nimi1240,Nimi,nis,language,Papunesia,-6.34065,146.679
nimo1247,Nimo,niw,language,Papunesia,-4.3582,141.578
nimo1246,Nimoa,nmw,language,Papunesia,-11.2297,153.158
nina1238,Ninam,shb,language,South America,4.03894,-62.7801
labo1244,Ninde,mwi,language,Papunesia,-16.4291,167.442
nind1242,Nindi,nxi,language,Africa,-11.2569,36.3116
ning1280,Ningbo,,dialect,,29.866667,121.533333
ning1275,Ningera,nby,language,Papunesia,-2.77145,141.454
ning1274,Ninggerum,nxr,language,Papunesia,-5.43194,141.158
ning1273,Ningil,niz,language,Papunesia,-3.49733,142.251
ning1279,Ningxia Mandarin,,dialect,,38.546662,106.240082
ning1271,Ningye,nns,language,Africa,9.29341,8.43562
nini1235,Ninia Yali,nlk,language,Papunesia,-4.4737,139.39
ninz1246,Ninzo,nin,language,Africa,8.95791,8.47328
nips1240,Nipsan,nps,language,Papunesia,-4.14421,139.753
nisa1239,Nisa-Anasi,njs,language,Papunesia,-1.95386,137.6
nise1244,Nisenan,nsz,language,North America,38.047,-120.393
nisg1240,Nisga'a,ncg,language,North America,55.199,-129.192
nisi1238,Nisi (China),yso,language,Eurasia,23.418,104.85
nisv1234,Nisvai,,language,Papunesia,-16.41306,167.785556
niti1249,Nitita,,language,Papunesia,-16.2,167.46
niua1240,Niuafo'ou,num,language,Papunesia,-15.6014,-175.64
niua1241,Niuatoputapu,nkp,language,Papunesia,-15.957686,-173.778333
niue1239,Niuean,niu,language,Papunesia,-19.06,-169.86
niva1238,Nivaclé,cag,language,South America,-22.8557,-61.7606
gily1242,Nivkh,niv,language,Eurasia,52.59,140.681
suga1248,Nizaa,sgi,language,Africa,7.12906,12.3779
njal1239,Njalgulgule,njl,language,Africa,8.70752,26.1147
njan1240,Njanga,,language,Africa,6.41,11.51
njeb1242,Njebi,nzb,language,Africa,-2.18115,12.7063
njen1238,Njen,njj,language,Africa,5.75169,9.90439
njer1242,Njerep,njr,language,Africa,6.82183,11.521
njye1238,Njyem,njy,language,Africa,2.30483,14.1175
nkan1238,Nkangala,nkn,language,Africa,-13.3688,19.0476
nkar1238,Nkari,nkz,language,Africa,5.43898,7.76345
nkem1242,Nkem-Nkum,isi,language,Africa,6.59158,8.68668
nkhu1238,Nkhumbi,khu,language,Africa,-15.4126,13.9704
nkon1247,Nkongho,nkc,language,Africa,5.33848,9.80096
nkon1245,Nkonya-Nkami,nko,language,Africa,7.20316,0.3209
nkor1239,Nkoroo,nkx,language,Africa,4.57641,7.45802
nkoy1244,Nkoya,nka,language,Africa,-14.8513,24.7649
nkuk1238,Nkukoli,nbo,language,Africa,5.7562,8.28051
nkut1238,Nkutu,nkw,language,Africa,-3.67432,22.6802
nnam1238,Nnam,nbp,language,Africa,6.31319,8.48975
nobi1240,Nobiin,fia,language,Africa,22.8142,31.8376
nobo1238,Nobonob,gaw,language,Papunesia,-5.06952,145.712
noca1240,Nocamán,nom,language,South America,-8.91666,-73.1667
noct1238,Nocte Naga,njb,language,Eurasia,27.152,95.3903
noga1249,Nogai,nog,language,Eurasia,43.5917,46.6618
noir1238,Noiri,noi,language,Eurasia,22.8781,73.5486
noku1237,Nokuku,nkk,language,Papunesia,-14.8974,166.603
noma1260,Nomaande,lem,language,Africa,4.5893,10.9157
noma1262,Nomane,nof,language,Papunesia,-6.30218,145.098
noma1263,Nomatsiguenga,not,language,South America,-11.5349,-74.4371
nomu1240,Nomu,noh,language,Papunesia,-6.10429,147.5
nong1247,Nong Zhuang,zhn,language,Eurasia,21.83753,107.3622
nonu1241,Nonuya,noj,language,South America,-1.25,-72.5
nook1247,Nooksack,nok,language,North America,48.2201,-121.973
noon1242,Noon,snf,language,Africa,14.792,-16.9205
noon1243,Noone,nhu,language,Africa,6.37256,10.5707
noot1239,Nootka,noo,language,North America,49.6212,-126.086
nopa1235,Nopala Chatino,cya,language,North America,16.0954,-97.1339
norr1243,Norra,nrr,language,Eurasia,27.5088,98.4502
nort2943,North Alaskan Inupiatun,esi,language,North America,69.582,-143.77
nort2839,North Ambrym,mmg,language,Papunesia,-16.1741,168.14
