name,latitude,longitude,color,family,subgroup,country
Lingbei [czh-2],30.16,118.65,#DB6DD7,Tibeto-Burman ,Sinitic,China
Lingchun [mji-8],25.4,110.35,#0E74B8,Hmong-Mien ,Mienic,China
Linngithigh [lnj],-12.83,141.83,#FA78A1,Pama-Nyungan ,Paman,Australia
Linqi [cmn-69],34.68,115.33,#0E74B8,Tibeto-Burman ,Sinitic,China
Lio [ljl],-8.648,121.861,#DB6DD7,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Lio_Ende [ljl-3],-8.8,121.153,#0E74B8,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Lio_west [ljl-2],-8.585,121.13,#0E74B8,Malayo-Polynesian,Flores-Sawu-Sumba,Indonesia-NTT
Lipan [apl],33.27,-105.82,#FD7B95,Dene-Yeniseic ,Na-Dene,USA
Liping [cmn-51],26.233,101.33,#DB6DD7,Tibeto-Burman ,Sinitic,China
Liping [kmc],26.24,109.14,#D4DF8E,Tai-Kadai ,South Tai-Kadai,China
Lipo [lpo-2],25.72,101.86,#FA78A1,Tibeto-Burman ,Lolo-Burmese,China
Lisela [mhs-2],-3.15,126.95,#0E74B8,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Lishan_Didan [bjf],38,47,#DB6DD7,Afro-Asiatic ,Semitic,Israel
Lisu [lis],19.5,98.75,#0E74B8,Tibeto-Burman ,Lolo-Burmese,Myanmar
Lithuanian [lit],54.9,23.9,#B57CF3,Indo-European ,Balto-Slavic,Lithuania
Litzlitz [lzl],-16.108,167.418,#FA78A1,Oceanic,Southern Oceanic,Vanuatu
Liujia [yue-35],25.78,109.6,#DB6DD7,Tibeto-Burman ,Sinitic,China
Liuzhou [cmn-49],24.317,109.383,#DB6DD7,Tibeto-Burman ,Sinitic,China
Livonian [liv],57.7,22.5,#607CFB,Uralic ,Finnic,Latvia
Lizu [ers-5],28.33,101.35,#FF7D8A,Tibeto-Burman ,Na-Qiangic,China
Lkungen [str-2],48.58,-123.42,#CDC1CD,Salish ,Central Salish,Canada
Llanito [spa-8],36.13,-5.35,#0E74B8,Indo-European ,Romance,Spain
Lo-Toga [lht],-13.339,166.636,#DB6DD7,Oceanic,Southern Oceanic,Vanuatu
Loarki [lrk],24.75,69.8,#8CD2E0,Indo-European ,Indo-Iranian,India
Lobi [lob],10.317,-3.275,#907CFE,Niger-Kongo ,Atlantic-Congo,Burkina Faso
Lodhi [lbm],20.9,84.95,#907CFE,Indo-European ,Indo-Iranian,India
Logba [lgq],6.9,0.45,#FA78A1,Niger-Kongo ,Atlantic-Congo,Ghana
Logbara [lgg],3.08,30.92,#0E74B8,Nilo-Saharan ,Central_Sudanic,Democratic Republic of the Congo
Logo [log],3.3,28.89,#FD7B95,Nilo-Saharan ,Central Sudanic,Democratic Republic of the Congo
Logol [lof],11,31.15,#DB6DD7,Talodi-Heiban ,Heiban,Sudan
Lohiki [miw],-7.75,145.762,#687D02,Trans New Guinea ,Morobe-Eastern Highlands,Papua New Guinea
Loko [lok],9.216,-12.06,#DB6DD7,Mande ,Western Mande,Sierra Leone
Loko [yaz],5.928,8.104,#DB6DD7,Niger-Kongo ,Atlantic-Congo,Nigeria
Lokono [arw-2],6.07,-57.6,#027B95,Arawak ,Northern Maipuran,Guyana
Lokoya [lky],4.7,32,#DB6DD7,Nilo-Saharan ,Nilotic,Sudan
