name,latitude,longitude,color,family,subgroup,country
Evenki_Eastern [evn-2],54,129,#8BD219,Tungusic ,North Tungusic,Russia
Evenki_Eastern-spirant [evn-6],54.7,135.3,#96D11A,Tungusic ,North Tungusic,Russia
Evenki_Northern [evn-5],62.4,105.5,#8D9402,Tungusic ,North Tungusic,Russia
Evenki_Southern [evn-4],57.5,112.5,#5E9305,Tungusic ,North Tungusic,Russia
Ewage-Notu [nou],-8.865,148.479,#356817,Trans New Guinea ,Oro-Wharton,Papua New Guinea
Ewe [ewe],6.1,1.18,#9896FB,Niger-Kongo ,Volta-Niger,Ghana
Ewondo [ewo],4.5,12,#999CFA,Niger-Kongo ,Atlantic-Congo,Cameroon
Extremadura [ext],39,-6,#6F6304,Indo-European ,Romance,Spain
Eyak [eya],60.5,-145,#DB482F,Dene-Yeniseic ,Na-Dene,USA-Alaska
Faetar [ita-2],41.32,15.16,#B2650C,Indo-European ,Romance,Italy
Fagani [faf],-10.5,161.611,#356817,Oceanic,Southeast Solomonic,Solomons
Faiwol [fai],-5.528,141.744,#5875F9,Trans New Guinea ,Ok,Papua New Guinea
Fala [fax],40.17,-6.91,#A76408,Indo-European ,Romance,Portugal
Fali [fli],10.54,13.41,#C286EE,Afro-Asiatic ,Central,Nigeria
Fang [fak],6.57,10.3,#8CB1F6,Niger-Kongo ,Atlantic-Congo,Cameroon
Fang [fan],0.5,11,#BFB2E6,Niger-Kongo ,Atlantic-Congo,Equatorial Guinea
Fangcheng [yue-45],21.77,108.35,#8597FD,Tibeto-Burman ,Sinitic,China
Fante [aka-2],5.912,-0.996,#7072FE,Niger-Kongo ,Atlantic-Congo,Ghana
Far Western Muria [fmu],20.1,80,#9B6405,Dravidian ,South-central,India
Farefare [gur-2],11.09,-0.81,#88BCF3,Niger-Kongo ,Atlantic-Congo,Ghana
Farnworth [eng-7],53.545,-2.405,#AACE1E,Indo-European ,Germanic,Britain
Faroese [fao],62,-6.75,#CDAF20,Indo-European ,Germanic,Denmark
Faroese_Sudhuroy [fao-2],61.5,-6.84,#CDAF20,Indo-European ,Germanic,Denmark
Farsi [pes],32,54,#A79307,Indo-European ,Indo-Iranian,Iran
Fasu [faa],-6.417,143.167,#3F74EF,Papuan Gulf ,Kikorian,Papua New Guinea
Fataleka [far],-8.58,160.83,#7E6303,Oceanic,Southeast Solomonic,Solomons
Fataluku [ddg],-8.5,127,#496EF3,Timor-Alor-Pantar ,Mainland,Timor leste
Favorlang [bzg],24.32,120.58,#416610,Austronesian ,East Formosan,Taiwan
Fayu [fau],-3.138,136.885,#3493E8,Lakes Plains ,Tariku,Indonesia-Papua
Fe'fe' [fmp],5.25,10.17,#6BBBF1,Niger-Kongo ,Atlantic-Congo,Cameroon
Fengshun [hak-21],25.72,116.2,#8A97FD,Tibeto-Burman ,Sinitic,China
Fengxin [gan-18],28.73,115.17,#8486FF,Tibeto-Burman ,Sinitic,China
Feni [hrw],-4.09,153.61,#3FC825,Oceanic,Western Oceanic,Papua New Guinea
Fering_Fries [frr],54.7,8.5,#94E025,Indo-European ,Germanic,Germany
Feroge [fer],8.75,26,#C9DA3A,Ubangian ,Sere-Mba,South Sudan
Fijian [fij],-17.98,178.525,#416610,Oceanic,Central Pacific,Fiji
Fijian_Boumaa [fij-2],-16.822,-179.872,#7E6303,Oceanic,Central Pacific,Fiji
Fijian_Eastern [fij-3],-17.238,-178.963,#50650B,Oceanic,Central Pacific,Fiji
Fijian_Kadavu [fij-4],-19.05,178.35,#5F6406,Oceanic,Central Pacific,Fiji
Fijian_Lau [fij-11],-18.235,-178.81,#6F6304,Oceanic,Central Pacific,Fiji
Fijian_Nadroga [wyy],-18.13,177.42,#B2650C,Oceanic,Central Pacific,Fiji
Fijian_Naitasiri [fij-12],-18.02,178.24,#7E6303,Oceanic,Central Pacific,Fiji
Fijian_Rá [fij-7],-17.49,178.235,#50650B,Oceanic,Central Pacific,Fiji
Fijian_Serua [fij-14],-18.2,178.1,#7E6303,Oceanic,Central Pacific,Fiji
Fijian_Vanua Levu_Central [fij-8],-16.52,179.14,#50650B,Oceanic,Central Pacific,Fiji
Fijian_Vanua Levu_Eastern [fij-9],-16.41,179.755,#50650B,Oceanic,Central Pacific,Fiji
Fijian_Vanua Levu_North-eastern [fij-10],-16.2,179.713,#5F6406,Oceanic,Central Pacific,Fiji
Fijian_Vanua Levu_Northern [fij-6],-16.295,179.513,#416610,Oceanic,Central Pacific,Fiji
Fijian_Vanua Levu_Western [fij-5],-16.79,178.61,#416610,Oceanic,Central Pacific,Fiji
Fijian_Western [wyy-2],-17.54,177.69,#9B6405,Oceanic,Central Pacific,Fiji
Fijian_Yasawa [fij-13],-16.895,177.41,#7E6303,Oceanic,Central Pacific,Fiji
Finnish [fin],60.2,24.95,#4ACB21,Uralic ,Finnic,Finland
Finnish_Meänkieli [fin-7],68,23,#3FC825,Uralic ,Finnic,Sweden
Finnish_Peräpohjola [fin-5],66.72,27.43,#3FC825,Uralic ,Finnic,Finland
Finnish_Rauma [fin-3],61.13,21.5,#4ACB21,Uralic ,Finnic,Finland
Finnish_Savo [fin-6],61.87,28.9,#96D11A,Uralic ,Finnic,Finland
Finnish_Savonian [fin-4],62.58,27.82,#8BD219,Uralic ,Finnic,Finland
Finnish_Southwest [fin-9],60.45,22.67,#57CE1D,Uralic ,Finnic,Finland
Finnish_Tavastian [fin-8],61.5,23.8,#3FC825,Uralic ,Finnic,Finland
Finnish_Western [fin-2],63.5,24.25,#4ACB21,Uralic ,Finnic,Finland
Finongan [fag],-6.351,146.606,#6A6DFC,Trans New Guinea ,Morobe-Eastern Highlands,Papua New Guinea
Fipa [fip],-7.89,31.34,#88A7FA,Niger-Kongo ,Atlantic-Congo,Tanzania
Fiume [ist-2],45.33,14.44,#8D6303,Indo-European ,Romance,Croatia
Flemish [vls],51.2,3.2,#7EBA0B,Indo-European ,Germanic,Belgium
Flinders Island [fln],-14.184,144.255,#D66A1F,Pama-Nyungan ,Paman,Australia
Foau [flh],-3,139.17,#6485FC,Lakes Plains ,Eastern Lakes Plains,Indonesia-Papua
Foe [foi],-6.333,143.5,#6073FB,Papuan Gulf ,Kikorian,Papua New Guinea
Foia_Foia [ffi],-7.717,143.165,#498CF4,Anim ,Inland Gulf,Papua New Guinea
Folopa [ppo],-7.002,144.511,#546EF7,Papuan Gulf ,Tua River,Papua New Guinea
Fon Gbe [fon],6.42,2.17,#8A97FD,Niger-Kongo ,Volta-Niger,Benin
Foodo [fod],9.6,1.77,#9DC9E9,Niger-Kongo ,Atlantic-Congo,Benin
Fordata [frd],-7.17,131.5,#50650B,Malayo-Polynesian,Southeast Maluku,Indonesia-Maluku-south
Fore [for],-6.75,145.5,#1D89D7,Trans New Guinea ,Morobe-Eastern Highlands,Papua New Guinea
Forest Nenets [yrk-3],63.72,71.97,#34C42A,Uralic ,Samoyedic,Russia
Fort_Senal [frt],-15.416,166.924,#50650B,Oceanic,Southern Oceanic,Vanuatu
Fox [sac],43,-83,#483B1D,Algic ,Algonquian,USA
Fraser [xxx-40],49.67,-121.33,#BD2134,Salish ,Interior Salish,Canada
French [fra],48.197,3.28,#90F136,Indo-European ,Romance,France
French Flemish [vls-4],51,2.35,#88EB2E,Indo-European ,Germanic,France
French_Champenois [fra-16],49,4,#98F036,Indo-European ,Romance,France
French_Lyonnais [fra-6],45.76,4.84,#B0E433,Indo-European ,Romance,France
French_Meridional [fra-5],48,3,#90F136,Indo-European ,Romance,France
French_Swiss [fra-17],46.52,6.63,#90F136,Indo-European ,Romance,Switzerland
Frisian [frs],53.2,5.76,#A6ED38,Indo-European ,Germanic,Netherlands
Friulian [fur],46.2,13,#AFB613,Indo-European ,Romance,Italy
Fu'an [cdo-13],27.09,119.65,#84A9F9,Tibeto-Burman ,Sinitic,China
Fula [fuh],11.5,-12.5,#D66A1F,Niger-Kongo ,Atlantic-Congo,Guinea
Fuliiru [flr],-3.4,29.15,#8575FF,Niger-Kongo ,Atlantic-Congo,Democratic Republic of the Congo
Fulniô [fun],-8.2,-37.3,#6E9402,Macro-Je ,Yate,Brazil
Fuqing [cdo-5],25.725,118.4,#8494FE,Tibeto-Burman ,Sinitic,China
Fur [fvr],13,25,#748DFE,Nilo-Saharan ,Fur,Sudan
Futuna_East [fud],-14.29,-178.16,#186D2E,Oceanic,Central Pacific,Wallis and Futuna
Futuna_West [fut-2],-19.667,170.667,#356817,Oceanic,Central Pacific,Vanuatu
Fuyü Gïrgïs [xxx-157],47.8,124.66,#BACA22,Turkic ,North-east Turkic,China
Fuyuge [fuy],-8.667,147.333,#356817,Trans New Guinea ,Oro-Wharton,Papua New Guinea
Fuzhou [cdo],26.5,119,#6F9FFB,Tibeto-Burman ,Sinitic,China
Fwai [fwa],-20.67,164.67,#D671E1,Oceanic,Southern Oceanic,New Caledonia
Fwe [fwe ],-17.72,24.43,#DF72D9,Niger-Kongo ,Atlantic-Congo,Namibia
Fyam [pym],9.65,9.25,#9887FD,Niger-Kongo ,Atlantic-Congo,Nigeria
Fyem-2 [pym-2],9.59,9.22,#B08CF6,Niger-Kongo ,Atlantic-Congo,Nigeria
G||abake [hio],-23.109,26.826,#D377E4,Khoe ,Khoe,Botswana
Gã [gaa],5.67,-0.17,#9F93FA,Niger-Kongo ,Atlantic-Congo,Ghana
Ga'anda [gqa],10.33,12.58,#A889F9,Afro-Asiatic ,Chadic,Nigeria
Gaagudju [gbu],-12.583,132.833,#5F6406,Macro-Gunwinygu ,Gaagudju,Australia
Gaahmg [tbi-2],11.767,34.35,#8A85FF,Nilo-Saharan ,Eastern Jebel,Sudan
Gabadi [kbt],-9.006,146.932,#206B26,Oceanic,Western Oceanic,Papua New Guinea
Gabigabi [xxx-11],-25.5,153,#352839,Pama-Nyungan ,Waka-Kabic,Australia
Gabrielino [xgf],33.93,-118.4,#6F6304,Uto-Aztecan ,Tongva,USA
Gadaba [gdb],19,83.667,#8D6303,Dravidian ,Central,India
Gaddang [gad],16.515,121.194,#41920F,Malayo-Polynesian,Philippines,Philippines
Gade_Lohar [gda],25.75,71.38,#E26C29,Indo-European ,Indo-Iranian,India
Gadsup [gaj],-6.333,146,#1788D1,Trans New Guinea ,Morobe-Eastern Highlands,Papua New Guinea
Gadsup-Akuna_ [gaj-2],-6.39,146.031,#4286F1,Trans New Guinea ,Morobe-Eastern Highlands,Papua New Guinea
Gadsup-Ontena [ont],-6.444,145.757,#1D89D7,Trans New Guinea ,Morobe-Eastern Highlands,Papua New Guinea
Gafat [gft],11.008,35.19,#D7AC27,Afro-Asiatic ,Semitic,Ethiopia
Gagauz [gag-2],46.32,28.67,#A2E730,Turkic ,South-west Turkic,Moldova
Gagu [ggu],6.41,-5.52,#8597FD,Mande ,Eastern Mande,Côte d'Ivoire
